Response ID,Rated Level,Correctness Bughunt 1,Timing Bughunt 1,Timing Correct Bughunt 1,Timing Incorrect Bughunt 1,Correctness Bughunt 2,Timing Bughunt 2,Timing Correct Bughunt 2,Timing Incorrect Bughunt 2,Correctness Bughunt 3,Timing Bughunt 3,Timing Correct Bughunt 3,Timing Incorrect Bughunt 3,Correctness Bughunt 4,Timing Bughunt 4,Timing Correct Bughunt 4,Timing Incorrect Bughunt 4,Correctness Bughunt 5,Timing Bughunt 5,Timing Correct Bughunt 5,Timing Incorrect Bughunt 5,Correctness Bughunt 6,Timing Bughunt 6,Timing Correct Bughunt 6,Timing Incorrect Bughunt 6,Correctness Bughunt 7,Timing Bughunt 7,Timing Correct Bughunt 7,Timing Incorrect Bughunt 7,Correctness Bughunt 8,Timing bug hunt 8,Timing Correct Bughunt 8,Timing Incorrect Bughunt 8,Correctness Bughunt 9,Timing Bughunt 9,Timing Correct Bughunt 9,Timing Incorrect Bughunt 9,Correctness Bughunt 10,Timing Bughunt 10,Timing Correct Bughunt 10,Timing Incorrect Bughunt 10,Correctness Bughunt 11,Timing Bughunt 11,Timing Correct Bughunt 11,Timing Incorrect Bughunt 11,Correctness Bughunt 12,Timing Bughunt 12,Timing Correct Bughunt 12,Timing Incorrect Bughunt 12,Correctness Bughunt 13,Timing Bughunt 13,Timing Correct Bughunt 13,Timing Incorrect Bughunt 13,Correctness Bughunt 14,Timing Bughunt 14,Timing Correct Bughunt 14,Timing Incorrect Bughunt 14,Correctness Bughunt 15,Timing Bughunt 15,Timing Correct Bughunt 15,Timing Incorrect Bughunt 15,Correctness Bughunt 16,Timing Bughunt 16,Timing Correct Bughunt 16,Timing Incorrect Bughunt 16,Kimchi refactor Timings ALL,Participant Self-Selected Proposal,Preference for 1,Preference for 2,Correctness of implementation (Any),Proposal 1 Implementation Correct,Proposal 1 Implementation Responded,Proposal 1 Implementation Timing Correct,Proposal 1 Implementation Timing Incorrect,Proposal 2 Implementation Correct,Proposal 2 Implementation Total Participants,Proposal 2 Implementation Timing Correct,Proposal 2 Implementation Timing Incorrect
1816,1,1,168,168,,,,,0,,,,0,,,,0,,,,0,,,,0,1,68,68,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,325,2,0,0,1,0,0,,,1,1,325,
1817,1,,,,0,,,,0,,,,0,1,211,211,,,,,0,,,,0,0,311,,311,,,,0,,,,0,,,,0,,,,0,1,75,75,,,,,0,,,,0,,,,0,,,,0,384,2,0,1,1,0,0,,,1,1,384,
1818,2,1,244,244,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,359,359,,,,,0,,,,0,,,,0,,,,0,378,1,0,0,1,1,1,378,,0,0,,
1825,2,1,185,185,,,,,0,,,,0,,,,0,,,,0,,,,0,0,180,,180,,,,0,,,,0,,,,0,,,,0,1,33,33,,,,,0,,,,0,,,,0,,,,0,205,2,0,1,1,0,0,,,1,1,205,
1828,1,1,191,191,,,,,0,,,,0,,,,0,,,,0,,,,0,0,214,,214,,,,0,,,,0,,,,0,,,,0,1,116,116,,,,,0,,,,0,,,,0,,,,0,417,1,1,0,0,0,1,,417,0,0,,
1829,1,,,,0,,,,0,,,,0,1,145,145,,,,,0,,,,0,1,344,344,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,121,2,0,0,1,0,0,,,1,1,121,
1833,2,,,,0,,,,0,,,,0,1,209,209,,,,,0,,,,0,1,432,432,,,,,0,,,,0,,,,0,,,,0,1,110,110,,,,,0,,,,0,,,,0,,,,0,331,2,0,1,1,0,0,,,1,1,331,
1834,2,,,,0,,,,0,,,,0,1,201,201,,,,,0,,,,0,1,78,78,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,426,2,0,0,1,0,0,,,1,1,426,
1835,1,1,127,127,,,,,0,,,,0,,,,0,,,,0,,,,0,1,255,255,,,,,0,,,,0,,,,0,,,,0,1,68,68,,,,,0,,,,0,,,,0,,,,0,172,2,0,1,1,0,0,,,1,1,172,
1836,0,,,,0,,,,0,,,,0,1,146,146,,,,,0,,,,0,1,203,203,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,401,2,0,0,1,0,0,,,1,1,401,
1838,1,0,195,,195,,,,0,,,,0,,,,0,,,,0,,,,0,0,119,,119,,,,0,,,,0,,,,0,,,,0,1,64,64,,,,,0,,,,0,,,,0,,,,0,504,2,0,1,1,0,0,,,1,1,504,
1841,1,,,,0,,,,0,,,,0,1,141,141,,,,,0,,,,0,0,2099,,2099,,,,0,,,,0,,,,0,,,,0,1,186,186,,,,,0,,,,0,,,,0,,,,0,79013,2,0,1,1,0,0,,,1,1,,
1843,1,1,153,153,,,,,0,,,,0,,,,0,,,,0,,,,0,0,246,,246,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,227,1,0,0,1,0,0,,,1,1,227,
1845,1,1,95,95,,,,,0,,,,0,,,,0,,,,0,,,,0,1,98,98,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,510,1,0,0,1,0,0,,,1,1,510,
1851,1,1,339,339,,,,,0,,,,0,,,,0,,,,0,,,,0,1,106,106,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,305,2,0,0,1,0,0,,,1,1,305,
1853,1,1,267,267,,,,,0,,,,0,,,,0,,,,0,,,,0,,110,,110,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,502,2,0,0,1,0,0,,,1,1,502,
1854,1,1,311,311,,,,,0,,,,0,1,136,136,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
1857,0,,,,0,,,,0,,,,0,1,109,109,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,72,72,,,,,0,,,,0,,,,0,,,,0,55,,0,0,,0,1,,55,0,0,,
1863,2,1,312,312,,,,,0,,,,0,,,,0,,,,0,,,,0,0,942,,942,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,440,2,0,0,1,0,0,,,1,1,440,
1864,1,1,107,107,,,,,0,,,,0,1,99,99,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
1867,1,1,82,82,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,69,69,,,,,0,,,,0,,,,0,,,,0,226,1,0,0,1,1,1,226,,0,0,,
1870,2,1,124,124,,,,,0,,,,0,1,82,82,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,156,3,0,0,1,0,0,,,0,0,,
1871,1,1,387,387,,,,,0,,,,0,,,,0,,,,0,,,,0,0,249,,249,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,799,2,0,0,1,0,0,,,1,1,799,
1872,1,,,,0,,,,0,,,,0,1,336,336,,,,,0,,,,0,0,271,,271,,,,0,,,,0,,,,0,,,,0,1,56,56,,,,,0,,,,0,,,,0,,,,0,186,1,1,0,1,1,1,186,,0,0,,
1873,2,1,90,90,,,,,0,,,,0,,,,0,,,,0,,,,0,0,44,,44,,,,0,,,,0,,,,0,,,,0,1,20,20,,,,,0,,,,0,,,,0,,,,0,12,,0,0,,0,0,,,0,0,,
1876,1,,,,0,,,,0,,,,0,1,105,105,,,,,0,,,,0,0,63,,63,,,,0,,,,0,,,,0,,,,0,1,31,31,,,,,0,,,,0,,,,0,,,,0,229,1,1,0,0,0,1,,229,0,0,,
1882,1,1,152,152,,,,,0,,,,0,,,,0,,,,0,,,,0,1,144,144,,,,,0,,,,0,,,,0,,,,0,1,81,81,,,,,0,,,,0,,,,0,,,,0,182,2,0,1,1,0,0,,,1,1,182,
1884,1,1,172,172,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,56,56,,,,,0,,,,0,,,,0,,,,0,179,1,0,0,1,1,1,179,,0,0,,
1885,2,1,96,96,,,,,0,,,,0,,,,0,,,,0,,,,0,1,195,195,,,,,0,,,,0,,,,0,,,,0,1,40,40,,,,,0,,,,0,,,,0,,,,0,218,2,0,1,1,0,0,,,1,1,218,
1886,1,,,,0,,,,0,,,,0,1,97,97,,,,,0,,,,0,1,93,93,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5215,2,0,0,1,0,0,,,1,1,5215,
1888,1,,,,0,,,,0,,,,0,1,91,91,,,,,0,,,,0,0,222,,222,,,,0,,,,0,,,,0,,,,0,1,31,31,,,,,0,,,,0,,,,0,,,,0,255,2,0,1,1,0,0,,,1,1,255,
1890,1,,,,0,,,,0,,,,0,1,239,239,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,172,172,,,,,0,,,,0,,,,0,,,,0,460,1,0,0,1,1,1,460,,0,0,,
1891,2,,,,0,,,,0,,,,0,1,231,231,,,,,0,,,,0,1,58,58,,,,,0,,,,0,,,,0,,,,0,1,19,19,,,,,0,,,,0,,,,0,,,,0,337,2,0,1,1,0,0,,,1,1,337,
1893,1,,,,0,,,,0,,,,0,1,398,398,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,83,83,,,,,0,,,,0,,,,0,,,,0,433,1,0,0,1,1,1,433,,0,0,,
1894,1,1,123,123,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,92,92,,,,,0,,,,0,,,,0,,,,0,200,1,0,0,1,1,1,200,,0,0,,
1895,1,,,,0,,,,0,,,,0,1,139,139,,,,,0,,,,0,1,96,96,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,132,2,0,0,0,0,0,,,0,1,,132
1896,2,,,,0,,,,0,,,,0,1,146,146,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,60,60,,,,,0,,,,0,,,,0,,,,0,307,1,0,0,1,1,1,307,,0,0,,
1898,0,,,,0,,,,0,,,,0,1,175,175,,,,,0,,,,0,0,148,,148,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,232,2,0,0,0,0,0,,,0,1,,232
1899,0,1,72,72,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,35,35,,,,,0,,,,0,,,,0,,,,0,244,1,0,0,0,0,1,,244,0,0,,
1901,1,,,,0,,,,0,,,,0,1,109,109,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,41,41,,,,,0,,,,0,,,,0,,,,0,211,1,0,0,1,1,1,211,,0,0,,
1902,1,,,,0,,,,0,,,,0,1,76,76,,,,,0,,,,0,0,142,,142,,,,0,,,,0,,,,0,,,,0,1,39,39,,,,,0,,,,0,,,,0,,,,0,1488,2,0,1,1,0,0,,,1,1,1488,
1906,0,1,215,215,,,,,0,,,,0,,,,0,,,,0,,,,0,1,765,765,,,,,0,,,,0,,,,0,,,,0,1,68,68,,,,,0,,,,0,,,,0,,,,0,252,2,0,1,1,0,0,,,1,1,252,
1908,1,1,114,114,,,,,0,,,,0,1,39,39,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
1909,1,,,,0,,,,0,,,,0,1,229,229,,,,,0,,,,0,1,287,287,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,314,2,0,0,1,0,0,,,1,1,314,
1912,2,,,,0,,,,0,,,,0,1,138,138,,,,,0,,,,0,,124,,124,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,222,2,0,0,1,0,0,,,1,1,222,
1913,0,,,,0,,,,0,,,,0,1,123,123,,,,,0,,,,0,0,233,,233,,,,0,,,,0,,,,0,,,,0,1,41,41,,,,,0,,,,0,,,,0,,,,0,248,2,0,1,1,0,0,,,1,1,248,
1914,2,1,230,230,,,,,0,,,,0,,,,0,,,,0,,,,0,1,113,113,,,,,0,,,,0,,,,0,,,,0,1,85,85,,,,,0,,,,0,,,,0,,,,0,354,2,0,1,1,0,0,,,1,1,354,
1915,2,,,,0,,,,0,,,,0,1,346,346,,,,,0,,,,0,0,112,,112,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,487,2,0,0,0,0,0,,,0,1,,487
1917,2,1,292,292,,,,,0,,,,0,,,,0,,,,0,,,,0,1,193,193,,,,,0,,,,0,,,,0,,,,0,1,85,85,,,,,0,,,,0,,,,0,,,,0,917,2,0,1,1,0,0,,,1,1,917,
1918,1,1,117,117,,,,,0,,,,0,1,71,71,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,0,0,0,,,0,0,,
1919,0,,,,0,,,,0,,,,0,1,116,116,,,,,0,,,,0,0,260,,260,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,208,2,0,0,1,0,0,,,1,1,208,
1920,2,1,210,210,,,,,0,,,,0,1,44,44,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
1921,1,,,,0,,,,0,,,,0,1,1779,1779,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,57,57,,,,,0,,,,0,,,,0,,,,0,385,1,0,0,1,1,1,385,,0,0,,
1923,0,1,188,188,,,,,0,,,,0,,,,0,,,,0,,,,0,0,37,,37,,,,0,,,,0,,,,0,,,,0,1,21,21,,,,,0,,,,0,,,,0,,,,0,244,1,1,0,1,1,1,244,,0,0,,
1924,0,,,,0,,,,0,,,,0,1,158,158,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,44,44,,,,,0,,,,0,,,,0,,,,0,285,1,0,0,1,1,1,285,,0,0,,
1925,2,,,,0,,,,0,,,,0,1,59902,59902,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,48,48,,,,,0,,,,0,,,,0,,,,0,163,1,0,0,0,0,1,,163,0,0,,
1930,1,0,203,,203,,,,0,,,,0,,,,0,,,,0,,,,0,0,14,,14,,,,0,,,,0,,,,0,,,,0,,37,,37,,,,0,,,,0,,,,0,,,,0,10,,0,0,,0,0,,,0,0,,
1932,1,,,,0,,,,0,,,,0,1,172,172,,,,,0,,,,0,0,90,,90,,,,0,,,,0,,,,0,,,,0,1,39,39,,,,,0,,,,0,,,,0,,,,0,231,2,0,1,1,0,0,,,1,1,231,
1933,0,1,420,420,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,560,560,,,,,0,,,,0,,,,0,,,,0,1497,1,0,0,1,1,1,1497,,0,0,,
1934,2,,,,0,,,,0,,,,0,1,240,240,,,,,0,,,,0,1,1369,1369,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,280,2,0,0,1,0,0,,,1,1,280,
1935,1,,,,0,,,,0,,,,0,1,712,712,,,,,0,,,,0,1,65,65,,,,,0,,,,0,,,,0,,,,0,0,51,,51,,,,0,,,,0,,,,0,,,,0,280,1,1,0,1,1,1,280,,0,0,,
1937,1,1,111,111,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,64,64,,,,,0,,,,0,,,,0,,,,0,379,1,0,0,1,1,1,379,,0,0,,
1942,1,,,,0,,,,0,,,,0,1,28,28,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,16,16,,,,,0,,,,0,,,,0,,,,0,99,1,0,0,1,1,1,99,,0,0,,
1943,1,,,,0,,,,0,,,,0,1,350,350,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,59,59,,,,,0,,,,0,,,,0,,,,0,460,1,0,0,1,1,1,460,,0,0,,
1944,1,1,102,102,,,,,0,,,,0,,,,0,,,,0,,,,0,0,143,,143,,,,0,,,,0,,,,0,,,,0,1,50,50,,,,,0,,,,0,,,,0,,,,0,244,1,1,0,1,1,1,244,,0,0,,
1945,1,,,,0,,,,0,,,,0,1,458,458,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,32,32,,,,,0,,,,0,,,,0,,,,0,24,,0,0,,0,1,,24,0,0,,
1946,1,0,42,,42,,,,0,,,,0,,,,0,,,,0,,,,0,0,17,,17,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,142,,0,0,,0,0,,,0,1,,142
1949,2,,,,0,,,,0,,,,0,1,148,148,,,,,0,,,,0,1,192,192,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,161,2,0,0,0,0,0,,,0,1,,161
1952,1,1,124,124,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,41,41,,,,,0,,,,0,,,,0,,,,0,143,1,0,0,1,1,1,143,,0,0,,
1953,2,,,,0,,,,0,,,,0,0,105,,105,,,,0,,,,0,0,86,,86,,,,0,,,,0,,,,0,,,,0,1,50,50,,,,,0,,,,0,,,,0,,,,0,135,2,0,1,1,0,0,,,1,1,135,
1954,2,,,,0,,,,0,,,,0,1,930,930,,,,,0,,,,0,0,140,,140,,,,0,,,,0,,,,0,,,,0,1,55,55,,,,,0,,,,0,,,,0,,,,0,1391,2,0,1,1,0,0,,,1,1,1391,
1955,1,,,,0,,,,0,,,,0,1,139,139,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,66,66,,,,,0,,,,0,,,,0,,,,0,257,1,0,0,1,1,1,257,,0,0,,
1957,2,,,,0,,,,0,,,,0,1,205,205,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,49,49,,,,,0,,,,0,,,,0,,,,0,346,1,0,0,1,1,1,346,,0,0,,
1958,2,1,88,88,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,1448,1448,,,,,0,,,,0,,,,0,,,,0,131,1,0,0,1,1,1,131,,0,0,,
1959,1,1,138,138,,,,,0,,,,0,,,,0,,,,0,,,,0,1,37,37,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,244,2,0,0,1,0,0,,,1,1,244,
1961,2,1,200,200,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,87,87,,,,,0,,,,0,,,,0,,,,0,362,1,0,0,1,1,1,362,,0,0,,
1963,1,,,,0,,,,0,,,,0,1,120,120,,,,,0,,,,0,1,78,78,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,245,2,0,0,1,0,0,,,1,1,245,
1965,1,,,,0,,,,0,,,,0,1,246,246,,,,,0,,,,0,1,219,219,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,169,1,0,0,1,0,0,,,1,1,169,
1966,1,,,,0,,,,0,,,,0,1,182,182,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,70,70,,,,,0,,,,0,,,,0,,,,0,566,2,0,0,1,1,1,566,,0,0,,
1967,1,1,283,283,,,,,0,,,,0,,,,0,,,,0,,,,0,0,374,,374,,,,0,,,,0,,,,0,,,,0,1,22,22,,,,,0,,,,0,,,,0,,,,0,1033,1,1,0,1,1,1,1033,,0,0,,
1972,0,1,121,121,,,,,0,,,,0,,,,0,,,,0,,,,0,0,58,,58,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,69,,0,0,,0,0,,,0,1,,69
1974,1,1,173,173,,,,,0,,,,0,,,,0,,,,0,,,,0,0,161,,161,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,93,,0,0,,0,0,,,0,1,,93
1975,2,1,1254,1254,,,,,0,,,,0,,,,0,,,,0,,,,0,1,572,572,,,,,0,,,,0,,,,0,,,,0,1,224,224,,,,,0,,,,0,,,,0,,,,0,1351,2,0,1,1,0,0,,,1,1,1351,
1979,1,,,,0,,,,0,,,,0,1,199,199,,,,,0,,,,0,1,78,78,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,78,,0,0,,0,0,,,0,1,,78
1980,2,1,132,132,,,,,0,,,,0,,,,0,,,,0,,,,0,1,86,86,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,308,2,0,0,,0,0,,,0,1,,308
1981,1,,,,0,,,,0,,,,0,1,131,131,,,,,0,,,,0,1,317,317,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,250,2,0,0,1,0,0,,,1,1,250,
1984,1,1,137,137,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,146,146,,,,,0,,,,0,,,,0,,,,0,331,1,0,0,0,0,1,,331,0,0,,
1987,1,1,163,163,,,,,0,,,,0,,10,,10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
1988,1,1,161,161,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,48,48,,,,,0,,,,0,,,,0,,,,0,278,1,0,0,0,0,1,,278,0,0,,
1989,2,1,156,156,,,,,0,,,,0,,,,0,,,,0,,,,0,1,109,109,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,229,2,0,0,0,0,0,,,0,1,,229
1991,1,1,447,447,,,,,0,,,,0,,,,0,,,,0,,,,0,1,227,227,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,287,,0,0,,0,0,,,0,1,,287
1992,2,1,118,118,,,,,0,,,,0,,,,0,,,,0,,,,0,1,57,57,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,236,2,0,0,1,0,0,,,1,1,236,
1993,2,,,,0,,,,0,,,,0,1,301,301,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,56,56,,,,,0,,,,0,,,,0,,,,0,173,1,0,0,0,0,1,,173,0,0,,
1995,2,,,,0,,,,0,,,,0,1,178,178,,,,,0,,,,0,0,151,,151,,,,0,,,,0,,,,0,,,,0,1,57,57,,,,,0,,,,0,,,,0,,,,0,115,2,0,1,0,0,0,,,0,1,,115
1996,2,,,,0,,,,0,,,,0,1,251,251,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,106,,106,,,,0,,,,0,,,,0,,,,0,396,1,0,0,1,1,1,396,,0,0,,
2000,0,,,,0,,,,0,,,,0,0,125,,125,,,,0,,,,0,0,184,,184,,,,0,,,,0,,,,0,,,,0,1,73,73,,,,,0,,,,0,,,,0,,,,0,434,2,0,1,0,0,0,,,0,1,,434
2002,1,,,,0,,,,0,,,,0,1,148,148,,,,,0,,,,0,1,102,102,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,220,2,0,0,1,0,0,,,1,1,220,
2003,1,1,142,142,,,,,0,,,,0,,,,0,,,,0,,,,0,1,141,141,,,,,0,,,,0,,,,0,,,,0,1,93,93,,,,,0,,,,0,,,,0,,,,0,238,1,1,0,0,0,1,,238,0,0,,
2005,1,1,155,155,,,,,0,,,,0,1,107,107,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,3,0,0,1,0,0,,,0,0,,
2006,1,1,131,131,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,107,107,,,,,0,,,,0,,,,0,,,,0,537,1,0,0,1,1,1,537,,0,0,,
2008,2,,,,0,,,,0,,,,0,1,264,264,,,,,0,,,,0,1,400,400,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,293,2,0,0,1,0,0,,,1,1,293,
2009,1,1,113,113,,,,,0,,,,0,,,,0,,,,0,,,,0,0,285,,285,,,,0,,,,0,,,,0,,,,0,1,119,119,,,,,0,,,,0,,,,0,,,,0,374,1,1,0,1,1,1,374,,0,0,,
2011,2,1,220,220,,,,,0,,,,0,1,178,178,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,0,0,,,0,0,,
2012,2,1,209,209,,,,,0,,,,0,,,,0,,,,0,,,,0,1,139,139,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,465,1,0,0,0,0,0,,,0,1,,465
2016,2,1,204,204,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,48,48,,,,,0,,,,0,,,,0,,,,0,364,1,0,0,1,1,1,364,,0,0,,
2017,1,1,123,123,,,,,0,,,,0,,,,0,,,,0,,,,0,0,192,,192,,,,0,,,,0,,,,0,,,,0,1,64,64,,,,,0,,,,0,,,,0,,,,0,179,2,0,1,0,0,0,,,0,1,,179
2020,2,1,194,194,,,,,0,,,,0,,,,0,,,,0,,,,0,1,235,235,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,282,2,0,0,1,0,0,,,1,1,282,
2021,1,,,,0,,,,0,,,,0,1,220,220,,,,,0,,,,0,1,9140,9140,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,702,2,0,0,0,0,0,,,0,1,,702
2022,1,1,176,176,,,,,0,,,,0,,,,0,,,,0,,,,0,1,397,397,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,608,2,0,0,1,0,0,,,1,1,608,
2023,2,,,,0,,,,0,,,,0,1,601,601,,,,,0,,,,0,1,483,483,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,310,2,0,0,1,0,0,,,1,1,310,
2027,1,,,,0,,,,0,,,,0,1,219,219,,,,,0,,,,0,1,44,44,,,,,0,,,,0,,,,0,,,,0,1,36,36,,,,,0,,,,0,,,,0,,,,0,236,2,0,1,1,0,0,,,1,1,236,
2029,0,1,505,505,,,,,0,,,,0,,,,0,,,,0,,,,0,0,1320,,1320,,,,0,,,,0,,,,0,,,,0,1,38,38,,,,,0,,,,0,,,,0,,,,0,189,2,0,1,1,0,0,,,1,1,189,
2031,1,1,242,242,,,,,0,,,,0,,,,0,,,,0,,,,0,0,221,,221,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,123,,0,0,,0,0,,,0,1,,123
2032,2,,,,0,,,,0,,,,0,1,61,61,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,1265,1265,,,,,0,,,,0,,,,0,,,,0,205,1,0,0,1,1,1,205,,0,0,,
2038,1,,,,0,,,,0,,,,0,1,142,142,,,,,0,,,,0,1,392,392,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,215,2,0,0,1,0,0,,,1,1,215,
